date,inside_sales,outside_sales,inside_covers,outside_covers,reserved_covers,walkin_covers,waitlist_covers,no_show_covers,no_show_parties,apparent_temperature,humidity,precip_intensity_max,precip_max_time,precip_prob,precip_type,pressure,summary,temperature
2019-05-28,11861.49,1786.5,152,23,105,0,70,10,3,69.08,0.83,0.0581,22:00:00,0.0,rain,1004.69,partly-cloudy-day,68.64
2019-05-29,13669.77,,176,0,121,0,55,11,4,56.52,0.95,0.4723,18:00:00,1.0,rain,1007.09,rain,56.52
2019-05-30,14610.13,,175,0,140,0,35,12,5,62.23,0.95,0.3532,19:00:00,1.0,rain,1005.95,rain,61.89
2019-05-31,15443.76,6923.5,190,86,159,2,115,6,1,76.52,0.49,0.0226,01:00:00,0.0,rain,1007.68,partly-cloudy-day,76.52
2019-06-01,19493.5,5815.5,184,78,137,0,125,4,2,69.59,0.69,0.0002,01:00:00,0.0,none,1008.71,partly-cloudy-day,69.59
2019-06-02,15814.08,2076.5,207,30,114,0,123,8,3,74.8,0.63,0.0729,22:00:00,0.0,rain,1004.34,partly-cloudy-day,74.69
2019-06-03,13954.8,4900.0,177,65,120,2,120,11,4,67.97,0.27,0.0056,00:00:00,0.0,rain,1014.79,clear-day,67.97
2019-06-04,14353.46,4648.0,170,72,126,8,108,4,2,69.99,0.36,0.0006,11:00:00,0.0,none,1016.42,partly-cloudy-day,69.99
2019-06-05,14050.58,1563.0,181,29,92,0,118,18,6,76.08,0.7,0.0003,16:00:00,0.0,none,1007.12,partly-cloudy-day,75.52
2019-06-06,13202.26,5219.0,173,76,132,0,117,8,3,79.7,0.49,0.0968,01:00:00,0.0,rain,1008.8,partly-cloudy-day,79.7
2019-06-07,15962.38,5061.5,178,80,138,0,120,0,0,69.97,0.76,0.0004,17:00:00,0.0,rain,1014.2,partly-cloudy-day,69.73
2019-06-08,15591.25,5610.26,205,82,145,1,141,2,1,70.88,0.39,0.0001,01:00:00,0.0,none,1022.42,partly-cloudy-day,70.88
2019-06-09,15010.85,5605.25,195,84,143,0,136,6,3,69.27,0.36,0.0,05:01:00,0.0,none,1025.02,clear-day,69.27
2019-06-10,13564.7,,176,0,126,2,48,10,5,68.17,0.97,0.1024,15:00:00,0.0,rain,1013.23,cloudy,67.2
2019-06-11,13822.22,4516.25,171,67,130,0,108,2,1,74.98,0.29,0.1434,04:00:00,0.0,rain,1015.61,clear-day,74.98
2019-06-12,13673.62,4358.75,171,61,123,0,109,10,3,66.63,0.5,0.0,05:01:00,0.0,none,1020.6,partly-cloudy-day,66.63
2019-06-13,12934.25,2275.5,172,28,120,0,80,10,5,64.32,0.73,0.1757,10:00:00,0.0,rain,1007.32,cloudy,64.32
2019-06-14,14215.63,5472.75,178,86,141,0,123,7,3,74.12,0.27,0.0206,00:00:00,0.0,rain,1014.45,partly-cloudy-day,74.12
2019-06-15,15994.31,5065.0,192,74,127,0,139,10,5,77.01,0.41,0.0009,23:00:00,0.0,rain,1015.1,partly-cloudy-day,77.01
2019-06-16,14483.29,3322.0,179,48,128,0,99,6,3,76.05,0.73,0.0092,20:00:00,0.15,rain,1009.46,partly-cloudy-day,75.38
2019-06-17,14572.47,3960.0,184,66,139,5,106,0,0,73.76,0.73,0.0037,02:00:00,0.0,rain,1015.18,partly-cloudy-day,73.28
2019-06-18,14957.13,,175,0,131,2,42,2,1,70.11,0.96,0.156,18:00:00,0.86,rain,1010.87,rain,69.0
2019-06-19,14231.25,,183,0,130,0,53,0,0,68.3,0.94,0.1459,21:00:00,0.0,rain,1008.36,cloudy,67.43
2019-06-20,14552.5,2166.0,184,34,123,2,93,10,4,75.55,0.87,0.0655,20:00:00,0.22,rain,997.72,partly-cloudy-day,74.33
2019-06-21,16328.99,4653.0,177,69,137,2,107,6,2,76.25,0.38,0.1372,09:00:00,0.0,rain,1006.74,clear-day,76.25
2019-06-22,14713.18,5551.0,185,88,132,0,141,4,2,78.43,0.31,0.0,05:01:00,0.0,none,1012.63,partly-cloudy-day,78.43
2019-06-23,13662.13,5877.75,191,84,129,0,146,8,2,81.97,0.35,0.0,05:01:00,0.0,none,1011.62,clear-day,81.97
2019-06-24,13400.25,4736.25,177,79,136,0,120,8,4,77.41,0.62,0.0002,18:00:00,0.0,none,1010.15,partly-cloudy-day,77.09
2019-06-25,14388.7,4466.0,144,69,103,0,110,16,6,84.17,0.66,0.2181,08:00:00,0.0,rain,1010.0,partly-cloudy-day,81.18
2019-06-26,12605.0,4487.5,179,67,149,0,97,6,2,84.43,0.43,0.0005,00:00:00,0.0,rain,1015.74,partly-cloudy-day,84.43
2019-06-27,13675.62,5443.0,170,80,143,0,107,5,2,86.09,0.34,0.0001,02:00:00,0.0,none,1019.05,partly-cloudy-day,86.09
2019-06-28,14171.25,6180.5,177,74,145,0,106,12,4,83.09,0.43,0.0,05:01:00,0.0,none,1019.41,partly-cloudy-day,83.09
2019-06-29,14695.5,5369.75,189,72,135,3,123,10,5,77.17,0.75,0.0571,18:00:00,0.01,rain,1011.84,partly-cloudy-day,76.33
2019-06-30,14073.24,6925.5,221,75,156,2,138,4,1,79.33,0.39,0.0033,16:00:00,0.0,rain,1008.91,partly-cloudy-day,79.33
