date,apparent_temperature,humidity,precip_intensity_max,precip_max_time,precip_prob,precip_type,pressure,summary,temperature,day_of_week,month
2017-01-01,36.76,0.57,0.0,05:01AM,0.0,none,1028.88,clear-night,36.76,6,1
2017-01-02,35.66,0.92,0.0242,03:00PM,0.72,rain,1027.76,rain,39.11,0,1
2017-01-03,41.6,0.95,0.0913,05:00PM,0.67,rain,999.39,rain,43.03,1,1
2017-01-04,35.04,0.37,0.0176,12:00AM,0.0,rain,1003.25,clear-night,41.09,2,1
2017-01-05,26.56,0.48,0.0,05:01AM,0.0,none,1014.93,cloudy,31.45,3,1
2017-01-06,24.3,0.48,0.0019,12:00PM,0.0,snow,1023.23,partly-cloudy-night,28.97,4,1
2017-01-07,13.03,0.86,0.0005,04:00PM,0.0,snow,1020.03,fog,20.78,5,1
2017-01-08,11.48,0.51,0.0,05:01AM,0.0,none,1032.86,clear-night,20.15,6,1
2017-01-09,20.26,0.61,0.0,05:01AM,0.0,none,1038.69,partly-cloudy-night,20.26,0,1
2017-01-10,36.77,0.84,0.0046,11:00PM,0.0,rain,1027.89,cloudy,36.77,1,1
2017-01-11,45.59,0.83,0.0999,03:00AM,0.0,rain,1024.21,partly-cloudy-night,45.59,2,1
2017-01-12,61.11,0.71,0.0873,12:00AM,0.0,rain,1017.25,cloudy,61.11,3,1
2017-01-13,30.12,0.47,0.0,05:01AM,0.0,none,1037.31,partly-cloudy-night,34.94,4,1
2017-01-14,29.49,0.9,0.0007,05:00PM,0.0,none,1029.51,cloudy,29.49,5,1
2017-01-15,32.23,0.65,0.0076,12:00PM,0.0,rain,1028.81,clear-night,32.23,6,1
2017-01-16,38.88,0.61,0.0003,02:00PM,0.0,none,1027.36,partly-cloudy-night,38.88,0,1
2017-01-17,39.18,0.92,0.0614,07:00PM,1.0,rain,1017.13,rain,39.18,1,1
2017-01-18,40.55,0.87,0.0218,04:00AM,0.0,rain,1016.94,cloudy,40.55,2,1
2017-01-19,41.45,0.74,0.0,05:01AM,0.0,none,1017.2,partly-cloudy-night,41.45,3,1
2017-01-20,40.92,0.9,0.023,06:00PM,0.29,rain,1013.29,cloudy,40.92,4,1
2017-01-21,45.35,0.93,0.0016,12:00AM,0.0,rain,1009.79,cloudy,45.35,5,1
2017-01-22,45.29,0.84,0.0034,06:00PM,0.0,rain,1007.43,cloudy,47.8,6,1
2017-01-23,30.16,0.9,0.1405,08:00PM,1.0,rain,1002.67,rain,36.91,0,1
2017-01-24,32.62,0.87,0.1224,12:00AM,0.82,rain,996.19,rain,38.41,1,1
2017-01-25,42.93,0.73,0.0015,12:00AM,0.0,rain,1003.92,partly-cloudy-night,42.93,2,1
2017-01-26,39.81,0.56,0.0061,11:00AM,0.0,rain,998.7,partly-cloudy-night,43.98,3,1
2017-01-27,33.64,0.59,0.0,05:01AM,0.0,none,1003.27,cloudy,38.74,4,1
2017-01-28,33.49,0.57,0.0,05:01AM,0.0,none,1007.4,cloudy,36.62,5,1
2017-01-29,36.7,0.49,0.0,05:01AM,0.0,none,1007.07,partly-cloudy-night,36.7,6,1
2017-01-30,31.27,0.45,0.0,05:01AM,0.0,none,1013.03,clear-night,31.27,0,1
2017-01-31,30.47,0.87,0.0003,03:00PM,0.0,none,1010.16,cloudy,30.47,1,1
2017-02-01,40.88,0.67,0.0052,12:00PM,0.0,rain,1016.14,cloudy,40.88,2,2
2017-02-02,32.56,0.54,0.0,05:01AM,0.0,none,1020.98,partly-cloudy-night,35.77,3,2
2017-02-03,24.22,0.45,0.0,05:01AM,0.0,none,1021.08,cloudy,30.45,4,2
2017-02-04,27.36,0.41,0.0,05:01AM,0.0,none,1026.31,clear-night,30.98,5,2
2017-02-05,36.41,0.48,0.0,05:01AM,0.0,none,1012.54,partly-cloudy-night,38.88,6,2
2017-02-06,39.32,0.72,0.0,05:01AM,0.0,none,1018.11,clear-night,39.32,0,2
2017-02-07,35.44,0.93,0.0731,12:00PM,0.0,rain,1006.73,cloudy,38.22,1,2
2017-02-08,47.35,0.58,0.0147,04:00AM,0.0,rain,1006.22,partly-cloudy-night,47.35,2,2
2017-02-09,9.71,0.53,0.0075,06:00AM,0.0,snow,1012.11,partly-cloudy-night,20.43,3,2
2017-02-10,23.66,0.56,0.0071,03:00PM,0.0,snow,1021.89,cloudy,28.87,4,2
2017-02-11,39.78,0.66,0.0127,01:00PM,0.0,rain,1016.81,partly-cloudy-night,39.78,5,2
2017-02-12,34.34,0.94,0.0181,01:00PM,0.42,rain,1005.39,rain,34.34,6,2
2017-02-13,25.18,0.59,0.0061,12:00PM,0.0,snow,1014.13,clear-night,32.16,0,2
2017-02-14,36.35,0.66,0.0059,03:00PM,0.0,rain,1008.57,clear-night,36.35,1,2
2017-02-15,32.21,0.75,0.0032,01:00PM,0.18,rain,995.82,cloudy,37.3,2,2
2017-02-16,23.05,0.54,0.0,05:01AM,0.0,none,1007.12,partly-cloudy-night,30.51,3,2
2017-02-17,37.54,0.46,0.0,05:01AM,0.0,none,1011.79,partly-cloudy-night,37.54,4,2
2017-02-18,54.72,0.48,0.0,05:01AM,0.0,none,1004.57,clear-night,54.72,5,2
2017-02-19,52.89,0.48,0.0,05:01AM,0.0,none,1012.46,clear-night,52.89,6,2
2017-02-20,40.77,0.32,0.0,05:01AM,0.0,none,1026.29,clear-night,43.41,0,2
2017-02-21,41.32,0.72,0.0,05:01AM,0.0,none,1022.55,partly-cloudy-night,41.32,1,2
2017-02-22,48.72,0.75,0.0,05:01AM,0.0,none,1012.73,partly-cloudy-night,48.72,2,2
2017-02-23,56.19,0.78,0.0,05:01AM,0.0,none,1011.27,partly-cloudy-night,56.19,3,2
2017-02-24,60.22,0.79,0.0,05:01AM,0.0,none,1011.09,clear-night,60.22,4,2
2017-02-25,50.31,0.88,0.1641,08:00PM,1.0,rain,1001.74,rain,50.31,5,2
2017-02-26,34.61,0.47,0.0,02:00AM,0.0,none,1022.65,partly-cloudy-night,37.28,6,2
2017-02-27,48.09,0.54,0.0,05:01AM,0.0,none,1029.28,partly-cloudy-night,48.09,0,2
2017-02-28,51.84,0.89,0.0,05:01AM,0.0,none,1020.37,cloudy,51.84,1,2
2017-03-01,65.19,0.61,0.0827,12:00PM,0.0,rain,997.45,clear-night,65.19,2,3
2017-03-02,35.21,0.33,0.0014,02:00AM,0.0,rain,1016.67,clear-night,39.97,3,3
2017-03-03,22.85,0.55,0.0,05:01AM,0.0,none,1027.29,partly-cloudy-night,30.16,4,3
2017-03-04,12.72,0.31,0.0,05:01AM,0.0,none,1034.94,clear-night,21.82,5,3
2017-03-05,30.18,0.27,0.0,05:01AM,0.0,none,1034.08,clear-night,30.18,6,3
2017-03-06,39.41,0.54,0.0,05:01AM,0.0,none,1030.81,cloudy,39.41,0,3
2017-03-07,48.39,0.87,0.0318,11:00AM,0.0,rain,1019.38,cloudy,48.39,1,3
2017-03-08,54.44,0.34,0.0146,07:00AM,0.0,rain,1012.3,clear-night,54.44,2,3
2017-03-09,51.72,0.33,0.0,05:01AM,0.0,none,1015.2,partly-cloudy-night,51.72,3,3
2017-03-10,23.68,0.47,0.0232,04:00PM,0.0,snow,1013.03,partly-cloudy-night,30.8,4,3
2017-03-11,16.91,0.5,0.0,05:01AM,0.0,none,1023.09,partly-cloudy-night,24.73,5,3
2017-03-12,20.69,0.37,0.0,05:01AM,0.0,none,1027.46,clear-night,27.3,6,3
2017-03-13,27.51,0.52,0.0005,03:00PM,0.0,none,1027.94,partly-cloudy-night,30.92,0,3
2017-03-14,21.99,0.8,0.0212,10:00AM,0.0,snow,994.42,cloudy,29.59,1,3
2017-03-15,16.74,0.56,0.0,05:01AM,0.0,none,1007.6,cloudy,25.76,2,3
2017-03-16,32.86,0.36,0.021,03:00PM,0.0,rain,1016.14,clear-night,36.75,3,3
2017-03-17,40.27,0.4,0.0088,02:00PM,0.0,rain,1022.55,clear-night,40.27,4,3
2017-03-18,30.34,0.89,0.0109,07:00PM,0.74,sleet,1021.43,sleet,34.83,5,3
2017-03-19,42.57,0.39,0.0004,11:00AM,0.0,none,1020.72,clear-night,42.57,6,3
2017-03-20,47.47,0.35,0.0,05:01AM,0.0,none,1015.34,partly-cloudy-night,47.47,0,3
2017-03-21,52.66,0.45,0.0,05:01AM,0.0,none,1010.79,partly-cloudy-night,52.66,1,3
2017-03-22,20.6,0.28,0.0,05:01AM,0.0,none,1027.35,clear-night,28.71,2,3
2017-03-23,38.18,0.28,0.0,05:01AM,0.0,none,1033.33,clear-night,38.18,3,3
2017-03-24,51.8,0.56,0.001,02:00PM,0.0,none,1019.9,partly-cloudy-night,51.8,4,3
2017-03-25,42.23,0.83,0.0028,08:00PM,0.28,rain,1026.78,cloudy,44.58,5,3
2017-03-26,37.25,0.86,0.0083,04:00AM,0.0,rain,1028.22,cloudy,39.94,6,3
2017-03-27,49.01,0.87,0.0789,10:00AM,0.0,rain,1015.42,partly-cloudy-night,49.01,0,3
2017-03-28,41.05,0.94,0.0675,12:00PM,1.0,rain,1012.81,rain,42.38,1,3
2017-03-29,50.1,0.4,0.0047,12:00AM,0.0,rain,1020.63,clear-night,50.1,2,3
2017-03-30,43.23,0.59,0.0,12:00AM,0.0,none,1020.61,cloudy,44.54,3,3
2017-03-31,33.78,0.92,0.1179,08:00PM,1.0,rain,1007.38,rain,39.55,4,3
2017-04-01,45.53,0.69,0.0229,12:00AM,0.0,rain,1015.28,cloudy,45.53,5,4
2017-04-02,56.93,0.38,0.0,05:01AM,0.0,none,1017.29,clear-night,56.93,6,4
2017-04-03,52.38,0.6,0.0009,12:00AM,0.0,none,1014.28,cloudy,52.38,0,4
2017-04-04,48.72,0.9,0.3501,04:00AM,0.0,rain,1004.04,cloudy,48.72,1,4
2017-04-05,50.16,0.77,0.0,05:01AM,0.0,none,1014.59,clear-night,50.16,2,4
2017-04-06,47.33,0.95,0.2229,05:00PM,0.0,rain,989.65,partly-cloudy-night,49.06,3,4
2017-04-07,37.99,0.62,0.0013,01:00PM,0.0,rain,1000.68,cloudy,42.78,4,4
2017-04-08,52.41,0.31,0.0,05:01AM,0.0,none,1012.34,clear-night,52.41,5,4
2017-04-09,55.11,0.46,0.0,05:01AM,0.0,none,1020.1,clear-night,55.11,6,4
2017-04-10,69.99,0.4,0.0,05:01AM,0.0,none,1018.69,clear-night,69.99,0,4
2017-04-11,70.45,0.51,0.0,05:01AM,0.0,none,1017.97,clear-night,70.45,1,4
2017-04-12,69.25,0.4,0.0094,01:00PM,0.0,rain,1021.02,clear-night,69.25,2,4
2017-04-13,59.32,0.33,0.0,05:01AM,0.0,none,1026.83,partly-cloudy-night,59.32,3,4
2017-04-14,55.25,0.45,0.0,05:01AM,0.0,none,1027.68,clear-night,55.25,4,4
2017-04-15,59.67,0.75,0.0,05:01AM,0.0,none,1021.18,cloudy,59.67,5,4
2017-04-16,80.05,0.4,0.0009,05:00PM,0.0,rain,1008.37,clear-night,80.05,6,4
2017-04-17,65.32,0.27,0.0,05:01AM,0.0,none,1017.68,clear-night,65.32,0,4
2017-04-18,51.39,0.62,0.0,05:01AM,0.0,none,1030.84,clear-night,51.39,1,4
2017-04-19,47.22,0.8,0.003,10:00PM,0.0,rain,1026.08,cloudy,48.56,2,4
2017-04-20,58.41,0.77,0.0329,08:00AM,0.0,rain,1017.3,cloudy,58.41,3,4
2017-04-21,51.55,0.9,0.0599,02:00AM,0.0,rain,1012.44,cloudy,51.55,4,4
2017-04-22,53.75,0.77,0.0123,04:00PM,0.0,rain,1014.55,cloudy,53.75,5,4
2017-04-23,53.78,0.65,0.0,05:01AM,0.0,none,1019.19,partly-cloudy-night,53.78,6,4
2017-04-24,54.9,0.67,0.0,05:01AM,0.0,none,1020.15,cloudy,54.9,0,4
2017-04-25,53.28,0.94,0.1511,10:00PM,1.0,rain,1012.03,rain,53.28,1,4
2017-04-26,60.01,0.91,0.0166,12:00AM,0.0,rain,1008.96,cloudy,60.01,2,4
2017-04-27,60.22,0.91,0.0016,02:00AM,0.0,rain,1011.84,cloudy,60.22,3,4
2017-04-28,77.01,0.35,0.0015,05:00AM,0.0,rain,1015.88,partly-cloudy-night,77.01,4,4
2017-04-29,78.19,0.53,0.0539,06:00AM,0.0,rain,1016.08,partly-cloudy-night,78.19,5,4
2017-04-30,53.49,0.65,0.0,05:01AM,0.0,none,1022.36,cloudy,53.49,6,4
2017-05-01,69.25,0.74,0.0,05:01AM,0.0,none,1006.5,partly-cloudy-night,69.18,0,5
2017-05-02,67.66,0.36,0.0082,07:00AM,0.0,rain,1005.05,partly-cloudy-night,67.66,1,5
2017-05-03,58.55,0.38,0.0,05:01AM,0.0,none,1017.01,clear-night,58.55,2,5
2017-05-04,53.2,0.64,0.0,05:01AM,0.0,none,1021.84,partly-cloudy-night,53.2,3,5
2017-05-05,59.15,0.94,0.391,02:00PM,0.0,rain,1001.04,cloudy,59.12,4,5
2017-05-06,59.07,0.8,0.0265,03:00AM,0.08,rain,995.32,partly-cloudy-night,59.07,5,5
2017-05-07,48.53,0.69,0.0011,05:00PM,0.0,rain,1006.95,cloudy,49.92,6,5
2017-05-08,54.76,0.44,0.0,05:01AM,0.0,none,1012.29,partly-cloudy-night,54.76,0,5
2017-05-09,54.68,0.56,0.0,05:01AM,0.0,none,1015.09,partly-cloudy-night,54.68,1,5
2017-05-10,55.35,0.59,0.0,05:01AM,0.0,none,1016.44,partly-cloudy-night,55.35,2,5
2017-05-11,55.01,0.59,0.0,05:01AM,0.0,none,1015.62,partly-cloudy-night,55.01,3,5
2017-05-12,53.81,0.66,0.0,05:01AM,0.0,none,1017.0,partly-cloudy-night,53.81,4,5
2017-05-13,42.64,0.92,0.132,04:00PM,1.0,rain,1008.91,rain,45.88,5,5
2017-05-14,60.43,0.6,0.012,12:00AM,0.0,rain,1001.45,partly-cloudy-day,60.43,6,5
2017-05-15,64.92,0.46,0.0,05:01AM,0.0,none,1010.29,partly-cloudy-day,64.92,0,5
2017-05-16,73.5,0.41,0.0,05:01AM,0.0,none,1014.35,partly-cloudy-day,73.5,1,5
2017-05-17,84.55,0.49,0.0,05:01AM,0.0,none,1012.83,clear-day,83.65,2,5
2017-05-18,86.86,0.47,0.0,05:01AM,0.0,none,1010.35,clear-day,85.83,3,5
2017-05-19,85.12,0.45,0.0002,05:00PM,0.0,none,1011.42,partly-cloudy-day,84.76,4,5
2017-05-20,59.36,0.59,0.0015,08:00AM,0.0,rain,1026.16,partly-cloudy-day,59.36,5,5
2017-05-21,58.62,0.51,0.0,05:01AM,0.0,none,1025.45,partly-cloudy-day,58.62,6,5
2017-05-22,60.44,0.95,0.0784,04:00PM,0.22,rain,1014.75,cloudy,60.25,0,5
2017-05-23,64.28,0.64,0.0,05:01AM,0.0,none,1010.11,partly-cloudy-day,64.28,1,5
2017-05-24,62.36,0.68,0.0087,07:00AM,0.0,rain,1008.92,partly-cloudy-day,62.36,2,5
2017-05-25,58.11,0.95,0.0782,12:00AM,0.44,rain,999.73,rain,58.11,3,5
2017-05-26,70.62,0.61,0.0978,01:00AM,0.0,rain,1005.61,partly-cloudy-day,70.62,4,5
2017-05-27,67.81,0.7,0.0,05:01AM,0.0,none,1011.86,cloudy,67.81,5,5
2017-05-28,63.16,0.67,0.0003,12:00AM,0.0,none,1013.92,partly-cloudy-day,63.16,6,5
2017-05-29,56.95,0.87,0.0248,06:00AM,0.0,rain,1018.19,cloudy,56.95,0,5
2017-05-30,57.96,0.9,0.0035,03:00PM,0.0,rain,1019.84,cloudy,57.96,1,5
2017-05-31,70.07,0.73,0.0082,07:00AM,0.0,rain,1013.06,clear-day,69.94,2,5
2017-06-01,74.09,0.4,0.0004,12:00AM,0.0,none,1012.11,clear-day,74.09,3,6
2017-06-02,70.45,0.36,0.0,05:01AM,0.0,none,1012.81,clear-day,70.45,4,6
2017-06-03,71.21,0.36,0.0061,09:00AM,0.0,rain,1014.31,clear-day,71.21,5,6
2017-06-04,62.29,0.82,0.0086,04:00PM,0.0,rain,1011.72,cloudy,62.29,6,6
2017-06-05,62.88,0.91,0.0232,04:00AM,0.0,rain,1007.21,cloudy,62.64,0,6
2017-06-06,55.11,0.86,0.0151,08:00AM,0.0,rain,1011.57,cloudy,55.11,1,6
2017-06-07,65.08,0.64,0.0,05:01AM,0.0,none,1016.05,clear-day,65.08,2,6
2017-06-08,61.89,0.58,0.0,05:01AM,0.0,none,1011.23,partly-cloudy-day,61.89,3,6
2017-06-09,77.89,0.4,0.0,05:01AM,0.0,none,1008.71,partly-cloudy-day,77.89,4,6
2017-06-10,81.33,0.49,0.0,05:01AM,0.0,none,1015.0,partly-cloudy-day,80.71,5,6
2017-06-11,87.94,0.45,0.0,05:01AM,0.0,none,1015.45,clear-day,87.0,6,6
2017-06-12,89.34,0.45,0.0,05:01AM,0.0,none,1013.37,clear-day,87.96,0,6
2017-06-13,92.06,0.49,0.0,05:01AM,0.0,none,1010.01,partly-cloudy-day,88.93,1,6
2017-06-14,73.99,0.49,0.0151,08:00AM,0.0,rain,1015.2,clear-day,73.99,2,6
2017-06-15,68.09,0.62,0.0,05:01AM,0.0,none,1016.69,partly-cloudy-day,68.09,3,6
2017-06-16,66.66,0.91,0.0142,07:00PM,0.12,rain,1013.67,cloudy,66.09,4,6
2017-06-17,71.8,0.92,0.126,02:00PM,0.22,rain,1013.19,cloudy,70.71,5,6
2017-06-18,84.5,0.75,0.0,05:01AM,0.0,none,1008.79,partly-cloudy-day,80.45,6,6
2017-06-19,71.84,0.93,0.1908,07:00PM,1.0,rain,1010.87,rain,70.7,0,6
